tweets,len,ID,Date,Source,Likes,RTs,location,UserName,Name,clean tweets,clean tweet length
"@ALWAHBY07 المرابحة من مصرف الراجحي)
بنك الأول
بنك العربي
بنك الرياض
* فقط الطلبيات بقيمة أكثر من 1000 د.إ، ر.س هي المؤهلة لخطة الأقساط الشهرية الميسرة، ولمزيد من التفاصيل يمكنك زيارة الرابط التالي: https://t.co/Ko9uPf4vhY .شكراً لك. 2/2",1,1066300226061959168,2018-11-24 11:59:19,Other,0,0,Saudi Arabia,noon,نون, المرابحه من مصرف الراجحي بنك الاول بنك العربي بنك الرياض  فقط الطلبيات بقيمه اكثر من 10 دا رس هي المؤهله لخطه الاقساط الشهريه الميسره ولمزيد من التفاصيل يمكنك زياره الرابط التالي شكراً لك 2,190
"@ALWAHBY07 عليكم السلام، نود التوضيح أنه يمكنك تسديد تكلفة طلبياتك من نون على أقساط شهرية ميسرة للغاية، طالما تمتلك بطاقة ائتمانية لأي من البنوك الآتية:
بنك أبوظبي الأول
بنك المشرق 
بنك الإمارات دبي الوطني
بنك أبوظبي التجاري (ADCB)
بنك رأس الخيمة الوطني
بنك ساب
بنك الراجحي (بطاقة 1/2",1,1066300224954613760,2018-11-24 11:59:19,Other,0,0,Saudi Arabia,noon,نون, عليكم السلام نود التوضيح انه يمكنك تسديد تكلفه طلبياتك من نون علي اقساط شهريه ميسره لغايه طالما تمتلك بطاقه ائتمانيه لاي من البنوك الاتيه بنك ابوظبي الاول بنك المشرق  بنك الامارات دبي الوطني بنك ابوظبي التجاري ADCB بنك راس الخيمه الوطني بنك ساب بنك الراجحي بطاقه 12,266
@AZ00Z28 مرحباً عبد العزيز، الضمان مقدم من نون أو من البائع ويكون ضد الأعطال المصنعية وفي حال وجود أي أعطال يتم التواصل معنا ليتم التنسيق لاستلام الجهاز وإصلاحه وإرجاعه لك بأفضل حال. يمكنك زيارة الرابط التالي للتعرف على سياسة الضمان كاملة: https://t.co/Me58Ef30OG.شكراً لك.,1,1066299206447566853,2018-11-24 11:55:16,Other,1,0,Saudi Arabia,noon,نون, مرحباً عبد العزيز الضمان مقدم من نون او من البائع ويكون ضد الاعطال المصنعيه وفي حال وجود اي اعطال يتم التواصل معنا ليتم التنسيق لاستلام الجهاز واصلاحه وارجاعه لك بافضل حال يمكنك زياره الرابط التالي لتعرف علي سياسه الضمان كامله لك,230
زمان أول تحوّل، لوّنها ونوّنها بالأصفر مع آخر يوم من عروض #الجمعة_الصفراء 💛 https://t.co/PidJbI24h4,1,1066294683800924160,2018-11-24 11:37:18,Twitter for iPhone,33,5,Saudi Arabia,noon,نون,زمان اول تحوّل لوّنها ونوّنها بالاصفر مع اخر يوم من عروض الجمعهالصفراء 💛 ,73
@reemsk144 مرحباً، مازالت بعض المدن غير مشمولة في التوصيل، ولكن سيتم التوصيل لجميع مدن المملكة قريباً. تابعنا لتبقى على اطلاع.,1,1066291486910750720,2018-11-24 11:24:35,Other,0,0,Saudi Arabia,noon,نون, مرحباً مازالت بعض المدن غير مشموله في التوصيل ولكن سيتم التوصيل لجميع مدن الملكه قريباً تابعنا لتبقي علي اطلاع,111
@m4u511 مرحباً، الهدية عبارة عن كتيب كوبونات بقيمة 1000 ريال يمكنك إستخدام هذه الكوبونات للشراء من كثير من المواقع المختلفة.شكراً لك.,1,1066285825611231233,2018-11-24 11:02:06,Other,0,0,Saudi Arabia,noon,نون, مرحباً الهديه عباره عن كتيب كوبونات بقيمه 10 ريال يمكنك استخدام هذه الكوبونات لشراء من كثير من المواقع المختلفهشكراً لك,120
@Mu7_aa @AlRajhiBank مرحباً،نود التوضيح أنه لا يمكن إستخدام الخصمين معاً.شكراً لك.,1,1066280005460783104,2018-11-24 10:38:58,Other,0,0,Saudi Arabia,noon,نون, مرحباًنود التوضيح انه لا يمكن استخدام الخصمين معاًشكراً لك,59
"@SiryaRami للتعرف على سياسة الضمان لدى نون https://t.co/89C40kgaWv.
شكراً لك. 2/2",1,1066276878493847552,2018-11-24 10:26:32,Other,0,0,Saudi Arabia,noon,نون, لتعرف علي سياسه الضمان لدي نون  شكراً لك 2,43
"@SiryaRami مرحباً رامي، يمكنك إرجاع المنتج خلال 15 يوم من تاريخ استلام الطلب.ويمكنك زيارة الرابط التالي للتعرف على سياسة الإرجاع لدى نون
https://t.co/QfGeKSMzVf،أما الضمان، فيختلف الضمان حسب اختلاف البائع، فإذا كان البائع نون، كان الجهاز بضمان نون والعكس صحيح.تفضل بزيارة الرابط التالي 1/2",1,1066276877390757888,2018-11-24 10:26:32,Other,0,0,Saudi Arabia,noon,نون, مرحباً رامي يمكنك ارجاع المنتج خلال 15 يوم من تاريخ استلام الطلبويمكنك زياره الرابط التالي لتعرف علي سياسه الارجاع لدي نون  الضمان فيختلف الضمان حسب اختلاف البائع فاذا كان البائع نون كان الجهاز بضمان نون والعكس صحيحتفضل بزياره الرابط التالي 12,244
"@nouraq_333 مرحبا, من الموضح لدينا انه تم شحن بعض من المنتجات, برجاء تاكيد الالغاء, شكرا",1,1066270771079798785,2018-11-24 10:02:16,Other,0,0,Saudi Arabia,noon,نون, مرحبا من الموضح لدينا انه تم شحن بعض من المنتجات برجاء تاكيد الالغاء شكرا,74
"@iazzamo مرحبا, يمكنك زيارة الرابط التالى للمزيد من التفاصيل عن الخصومات و الاشتراكات البنكية لدينا https://t.co/7zGKE3LieX",1,1066269162954285056,2018-11-24 09:55:53,Other,0,0,Saudi Arabia,noon,نون, مرحبا يمكنك زياره الرابط التالي لمزيد من التفاصيل عن الخصومات و الاشتراكات البنكيه لدينا ,90
@Azzamaz1415 وعليكم السلام،يرجى التواصل معنا بتفاصيل طلبك عبر الخاص حتى نتمكن من مساعدتك بشكل أفضل. شكراً لك.,1,1066267550902878208,2018-11-24 09:49:29,Other,0,0,Saudi Arabia,noon,نون, وعليكم السلاميرجي التواصل معنا بتفاصيل طلبك عبر الخاص حتي نتمكن من مساعدتك بشكل افضل شكراً لك,94
@evi_x1 بأفضل حال. يمكنك زيارة الرابط التالي للتعرف على سياسة الضمان لدى نون: https://t.co/Me58Ef30OG.شكراً لك. 2/2,1,1066266694090457088,2018-11-24 09:46:04,Other,0,0,Saudi Arabia,noon,نون, بافضل حال يمكنك زياره الرابط التالي لتعرف علي سياسه الضمان لدي نون لك 2,72
@evi_x1 مرحباً، يرجى العلم ان جميع المنتجات المعروضة لدينا على الموقع اصليه 100% كما اننا نتعامل مع كافة الماركات العالمية والغير قابلة للتقليد، الضمان مقدم من نون أو من البائع ويكون ضد الأعطال المصنعية. في حال وجود أي عطل يتم التواصل معنا لتنسيق استلام الجهاز وإصلاحه وإرجاعه لك 1/2,1,1066266693121519616,2018-11-24 09:46:04,Other,0,0,Saudi Arabia,noon,نون, مرحباً يرجي العلم ان جميع المنتجات المعروضه لدينا علي الموقع اصليه 10 كما انا نتعامل مع كافه الماركات العالميه والغير قابله لتقليد الضمان مقدم من نون او من البائع ويكون ضد الاعطال المصنعيه في حال وجود اي عطل يتم التواصل معنا لتنسيق استلام الجهاز واصلاحه وارجاعه لك 12,268
"@LEIM__14 مرحبا, من الموضح انه تم بالفعل الغاء طلبك, شكرا",1,1066265711532797953,2018-11-24 09:42:10,Other,0,0,Saudi Arabia,noon,نون, مرحبا من الموضح انه تم بالفعل الغاء طلبك شكرا,46
"@iurvz مرحبا, من الموضح انه تم الغاء طلبك بالفعل, شكرا",1,1066265349442682880,2018-11-24 09:40:44,Other,0,0,Saudi Arabia,noon,نون, مرحبا من الموضح انه تم الغاء طلبك بالفعل شكرا,46
"@wailalqarni مرحبا, لمعرفة تفاصيل الشراكات البنكية لدى Noon و الخصومات المقدمة من البنوك يرجى زيارة الرابط التالى, شكرا https://t.co/7zGKE3LieX",1,1066225534676406272,2018-11-24 07:02:31,Other,1,0,Saudi Arabia,noon,نون, مرحبا لمعرفه تفاصيل الشراكات البنكيه لدي Non و الخصومات المقدمه من البنوك يرجي زياره الرابط التالي شكرا ,105
@anwaar51531946 مرحباً، يرجى العلم أننا نقوم حالياً بالتوصيل للمملكة العربية السعودية والإمارات العربية المتحدة فقط.,1,1066224590786109441,2018-11-24 06:58:46,Other,0,0,Saudi Arabia,noon,نون, مرحباً يرجي العلم انا نقوم حالياً بالتوصيل لملكه العربيه السعوديه والامارات العربيه المتحده فقط,96
@fatmahalhrbai مرحباً، يرجى تزويدنا بتفاصيل طلبك عبر الخاص حتى نتمكن من مساعدتك بشكل أفضل. شكراً لك https://t.co/HuFASkzpDm,1,1066014723639033861,2018-11-23 17:04:50,Other,5,0,Saudi Arabia,noon,نون, مرحباً يرجي تزويدنا بتفاصيل طلبك عبر الخاص حتي نتمكن من مساعدتك بشكل افضل شكراً لك ,84
"نوّنها على الأزياء والملابس الرياضية مع عروض #الجمعة_الصفراء بخصم يوصل 80% يلا نوّنها ولا تفوّتها 💛

https://t.co/KGdkEl3LX9 https://t.co/0BdmrRjAnG",1,1065978144392245248,2018-11-23 14:39:29,Other,19,4,Saudi Arabia,noon,نون,نوّنها علي الازياء والملابس الرياضيه مع عروض الجمعهالصفراء بخصم يوصل 80 يلا نوّنها ولا تفوّتها 💛   ,99
بمناسبة #الجمعة_الصفراء مجهزين لك كوبونات توصل قيمتها إلى 1000 ريال إذا قيمة مشترياتك 200 ريال أو أكثر 💛📦 https://t.co/YQmsEsctG2,1,1065910817735024640,2018-11-23 10:11:57,Twitter for iPhone,39,10,Saudi Arabia,noon,نون,بمناسبه الجمعهالصفراء مجهزين لك كوبونات توصل قيمتها الي 10 ريال اذا قيمه مشترياتك 20 ريال او اكثر 💛📦 ,101
"جاهزين لطلباتكم في #الجمعة_الصفراء أنت جاهز؟ يلا نوّنها 💛

https://t.co/L7Wyq18Kzg https://t.co/a6lbe4BMQg",1,1065684150403964929,2018-11-22 19:11:15,Twitter for iPhone,200,25,Saudi Arabia,noon,نون,جاهزين لطلباتكم في الجمعهالصفراء انت جاهز يلا نوّنها 💛   ,57
"باقي عندك فرصة تفوز معنا بـ250 رصيد من نون 💛

#الجمعة_الصفراء
#الخميس_الونيس https://t.co/bpUQIJDHim",1,1065577521335463936,2018-11-22 12:07:33,Twitter for iPhone,61,65,Saudi Arabia,noon,نون,باقي عندك فرصه تفوز معنا ب250 رصيد من نون 💛  الجمعهالصفراء الخميسالونيس ,72
@__wf22 مرحباً، تم الرد على استفسارك. شكراً!,1,1065554788090302464,2018-11-22 10:37:13,Other,0,0,Saudi Arabia,noon,نون, مرحباً تم الرد علي استفسارك شكراً,34
@__wf22 مرحباً، حسناً، كما نرى فقد تم شحن المنتج بالفعل لذا يتعذر علينا إلغاءه، ولكن لا عليك نحن نحترم رغبتك بالإلغاء لذا يمكنك رفض استلامه من المندوب ولن يكن هناك أي تأثير على طلباتك المستقبلية.,1,1065554584377135104,2018-11-22 10:36:24,Other,0,0,Saudi Arabia,noon,نون, مرحباً حسناً كما نري فقد تم شحن المنتج بالفعل لذا يتعذر علينا الغاءه ولكن لا عليك نحن نحترم رغبتك بالالغاء لذا يمكنك رفض استلامه من المندوب ولن يكن هناك اي تاثير علي طلباتك المستقبليه,184
